0,1,2,3,4,5,6,7,8,9
-0.423839998319646,-0.19323017930720948,-0.4062777082072826,-0.07147390416409528,-0.057268359253184256,0.5549953212719421,0.6202230290112518,1.6027531726689368,-0.5468916154504136,1.3205427896860435
-0.7349258361040665,1.1109159668906052,1.0008729807339114,0.6251376980154358,1.0004209712920318,-0.16589939045560007,0.3873900831235628,-0.2665588697932762,0.5029764301352166,0.5957441220920354
-0.1127541605352255,-0.3149504862856722,-0.8753279378543474,-0.1411350643820484,-0.29440155435762766,-0.39685362777054095,0.2713530526848449,0.516206137964582,-0.33593301970189327,0.10295546020710972
-1.046011673888487,-1.132215404569636,-0.8753279378543474,-0.9074078267795326,-1.0660254431895468,0.7532161614973281,1.8749090099952896,0.6159127395666452,-0.0860462199918459,1.9989169932223612
1.1315891906024564,0.4153713555851041,0.5318227510868466,-0.5591020256897671,0.15351670306187656,-1.8847424402880173,-1.160686377469569,-0.7452647797312856,-0.4614423154721165,0.30055827519531714
-0.423839998319646,0.8674753529336798,-0.8753279378543474,0.6251376980154358,0.7482317003079411,-0.00931825347306057,-0.7804637002356919,-0.9346535470344217,-0.45810555062927893,0.3389062229993307
-0.423839998319646,-0.24539602515512207,0.5318227510868466,-0.7680855063436264,-0.23417725083903887,-0.4673419236585726,-1.5111709801081135,0.2818527469700719,-0.4432326206553086,0.46663832119508003
2.064846703955718,-0.5410024849599601,1.0008729807339114,-0.1411350643820484,-0.3583898768461283,-0.20295528576380625,-0.06825863295195923,-0.5900067846207198,-0.5787837012045381,0.37215714387412685
1.442675028386877,1.267413504434343,1.469923210380976,1.2520881399770138,1.4144630579823296,0.9331823404799162,0.08617765969911087,-0.6926120976037112,-0.30447876586941763,1.510027020784238
-1.046011673888487,0.13715351106290358,0.06277252143978211,-0.2107962246000015,-0.17018892835053828,-0.5036247777236447,-1.0419533361879743,-1.1108750842931323,-0.2769914096285964,0.4594506454263105
0.8205033528180359,0.5023144319982917,-0.4062777082072826,-0.6984243461256733,0.2438531583397598,-1.8156957029998584,-2.3833743924164508,-0.7799804143059378,-0.5630881737851094,1.01988875420297
0.5094175150336154,1.7369061170655569,1.0008729807339114,1.7397162615026855,1.9715378655292761,0.3861935999049839,0.9464116034183122,1.168134300271699,2.1990010098241433,1.0659248581533658
-0.423839998319646,-0.6627227919384228,-0.8753279378543474,-0.5591020256897671,-0.6068151288603071,0.8164291593760328,-0.18384490911039358,-0.8259989020794822,-0.4274584358885935,1.119986340472751
-0.423839998319646,-0.8539975600474357,1.9389734400280405,-0.7680855063436264,-0.8665324377842214,0.33578260052877346,-0.005524493555985304,-0.41694588873171123,0.23330222762895336,-0.23212630220327363
-0.423839998319646,-0.8192203294821605,0.5318227510868466,-0.9074078267795326,-0.77996000147625,0.11596886743883009,-1.3106928252220789,-0.3146827451113234,-0.581297322370339,-0.14323144275859132
-1.046011673888487,0.4327599708677416,-0.4062777082072826,-0.0018127439461421717,0.10458445645302317,-0.24076026892451424,-0.1628457200363557,-1.2002823734519514,0.17346223047869827,1.602084308475304
1.1315891906024564,0.46753720143301664,-0.8753279378543474,0.2768318969256703,0.3379536325875548,-0.4184138569205997,-0.34394729482188796,-1.0127405014899316,-0.35325588023962556,-0.6490548255085754
-1.046011673888487,1.0239728904774177,-0.4062777082072826,1.321749300194967,1.034297142021238,1.3935991721476941,0.2899244483389846,-0.9671221865643573,-0.20236339420322985,0.18688336303702932
0.5094175150336154,0.17193074162817865,0.5318227510868466,0.4161542173615765,0.2476171773096716,1.2283251319465873,1.9837243927557924,-0.560114436088994,-0.03958856877290437,-0.32855860024674705
0.19833167724919487,0.39798274030246655,1.9389734400280405,-0.0018127439461421717,0.2664372721592306,-1.455687129700852,-1.818634891762189,0.1455018400466415,-0.37446539695014863,-0.6754153817378571
0.19833167724919487,0.39798274030246655,0.06277252143978211,0.13750957648976406,0.3454816705273784,-0.2501456428904523,-0.1916109742959643,-0.6004181542387198,-0.4823681468124089,-0.9967661455603202
0.8205033528180359,0.9370298140642299,-0.8753279378543474,0.5554765377974827,0.7407036623681175,-0.7749666092256514,-0.46673978551316775,-0.5434294738607939,-0.02365772478951049,0.05734471708784896
-1.046011673888487,-1.1669926351349111,-0.8753279378543474,-0.9074078267795326,-1.1149576897984002,0.10791835060540245,0.47205738297716104,0.1455018400466415,-0.4007171773606788,-0.7184079942930359
-1.046011673888487,-1.2191584809828238,-0.4062777082072826,-1.186052467651345,-1.2768105055046075,-0.4445252302908001,0.45615964671398324,-0.7578233754733971,-0.42201906183110555,-1.368502246659522
-0.1127541605352255,0.015433204084440877,0.5318227510868466,0.13750957648976406,0.07070828572381696,0.7131856905887806,0.18420846691067982,-0.5082524446005273,-0.35239818741525647,1.086193693715163
1.442675028386877,-0.3845049474162223,-0.4062777082072826,-0.4894408654718139,-0.4863665218231295,-0.7377974797071833,-0.7419106387470682,-1.186476812491014,-0.4813437987334767,-0.20122835539737396
0.5094175150336154,-0.03673264176347171,-0.8753279378543474,0.4161542173615765,0.12340455130258217,1.4179793686494675,1.5090726851332026,-0.7397142923623637,-0.08940341389571482,0.3074565374241136
-0.423839998319646,0.6935892001073045,0.06277252143978211,0.764460018451342,0.6616592639999697,-0.7430933566178937,-0.3111827272017939,0.16516787421632834,-0.5589572428504681,-0.18415501566876455
-0.7349258361040665,-0.8713861753300731,-0.8753279378543474,-0.4197797052538608,-0.7536118686868674,1.2129492327416016,0.803235652935507,3.2645309388207475,8.722956757869968,1.7025503915448967
-0.1127541605352255,-1.4452104796571117,-0.4062777082072826,-1.6736805891770168,-1.5064156626692276,-1.9021086484964527,-2.0811125151068524,1.7305820290500518,-0.026033176677560662,0.591985386410228
0.8205033528180359,0.5023144319982917,-0.4062777082072826,0.20717073670771716,0.635311131210587,0.16249506237067082,-0.02624003206167473,1.9789358376070332,0.8698054568517859,-0.847814915646851
0.8205033528180359,-0.3497277168509472,-1.3443781675014121,-0.07147390416409528,-0.28687351641780406,1.5970658049215591,0.6176063126049302,-0.8771304738896761,-0.24559325377922023,0.6034348421464041
-0.1127541605352255,0.5023144319982917,-0.4062777082072826,-0.2107962246000015,0.503570467263674,-0.6743384151792557,-0.37334530804165855,0.45693988819530235,-0.32797098434598226,0.055367379705150946
-1.046011673888487,0.8674753529336798,1.9389734400280405,0.6251376980154358,0.785871890007059,0.3285334334910454,0.603379081283677,-0.6879435850475887,-0.18162647705431945,-0.4585038310880965
-1.046011673888487,0.2588738180413663,-0.8753279378543474,0.13750957648976406,0.240089139369848,0.11085590732931207,-0.789678352376318,-0.7663452797269728,-0.2359366441977072,0.9691543785857025
-0.1127541605352255,-0.24539602515512207,-0.4062777082072826,-0.2804573848179546,-0.3358057630266575,-0.0029531843077619455,-0.8139216950425741,-0.8055462733554046,-0.14803230639039025,-0.4914823042412049
-0.7349258361040665,-0.19323017930720948,0.06277252143978211,-0.2107962246000015,-0.3132216492071867,-0.5576527390853362,0.36926571650772083,-0.531008828400399,0.40355977020516315,0.8211107231300555
0.8205033528180359,1.1283045821732427,0.06277252143978211,1.2520881399770138,1.2639022991858577,0.12847253734890354,0.20083954366763662,1.6624065024439665,-0.6882488782178013,1.0626265174426626
-0.423839998319646,-0.6453341766557853,-0.4062777082072826,-0.4197797052538608,-0.6444553185594252,0.6128601802967387,-0.5616866245379085,-0.7237356121703545,-0.40191042024364554,-0.05125659552995831
2.064846703955718,0.3110396638892789,-0.4062777082072826,0.13750957648976406,0.3831218602264964,0.12642778882128966,-0.018477159940663283,0.810212858734122,0.020106240023817855,-0.2677155052602475
1.7537608661712976,0.4501485861503791,0.06277252143978211,0.13750957648976406,0.2927854049486132,-1.6020793653407874,-0.996480903799413,0.9806518215380746,-0.00411252107514733,-0.8192825534090711
1.7537608661712976,0.7631436612378546,-0.4062777082072826,1.1824269797590607,0.7971639469167945,-0.13513670414079554,0.7906230479263914,-0.79113639360998,-0.21511899402151252,-0.036818469173455645
-0.423839998319646,-0.4540594085467724,-0.4062777082072826,-0.6984243461256733,-0.4976585787328649,-1.1429647270910213,-0.9339356873898625,-0.48086046321100856,-0.47494794587066996,-0.6379081402125067
-0.1127541605352255,1.0587501210426926,1.0008729807339114,1.6003939410667793,1.2112060336070924,1.1275902364328294,0.4864224482518894,-0.6433859366305898,-0.30267489070498216,-0.294167641657039
-1.046011673888487,0.22409658747609124,-0.4062777082072826,0.2768318969256703,0.3417176515574666,0.20605321444506985,0.3134456262374191,0.01767283737678676,-0.5162646020318126,-0.16411575187691438
3.3091900550934,2.102067038000945,0.06277252143978211,1.8790385819385917,2.171030870934602,0.48038704219515066,0.5964315049801324,-0.5253449672580622,0.22810406943647712,-1.5978071393400246
0.8205033528180359,-0.210618794589847,0.5318227510868466,-0.3501185450359077,-0.22288519392930348,-0.7935653282611682,0.8668500137949864,0.3329844650690057,0.14120015476495945,-0.0440442191900455
-1.046011673888487,-1.914703092288325,-1.3443781675014121,-2.0219863902667825,-1.9844460718480261,-2.303671999380609,-1.1950400268853263,-1.1547021667431185,-0.552464215389868,0.6682067685572618
-1.046011673888487,-0.6801114072210603,-1.3443781675014121,-0.2804573848179546,-0.5917590529806599,0.41733083014603933,1.39089843014948,0.423073459755714,-0.3151757827382672,0.5164937061606063
-1.046011673888487,-1.427821864374474,-0.4062777082072826,-1.3950359483052044,-1.4348993022409033,-0.775256227494206,-1.0168207250419616,1.7305820290500518,1.1194973065115101,0.09398117193328788
-0.7349258361040665,-0.9235520211779857,0.06277252143978211,-0.9074078267795326,-0.9982731017311344,-0.993667598441675,-1.6324414433594745,0.4522917097740246,-0.03796582399985906,-0.7250326771122867
-1.046011673888487,-0.3149504862856722,0.5318227510868466,-0.2107962246000015,-0.3583898768461283,0.10865437297210478,0.9779053313438169,-0.8259989020794822,-0.2882324185263526,-0.5046705331124703
-0.1127541605352255,0.10237628049762852,1.469923210380976,0.4161542173615765,0.20621296864064179,1.0547675737486293,0.019694330333127643,-0.3186158641720168,0.32637189511088605,0.7404371544800814
-0.7349258361040665,0.18931935691081617,-0.4062777082072826,-0.07147390416409528,-0.14384079556115567,-1.0961271380809603,-0.8494110110865783,-1.3202712505404897,-0.5614980390372933,-0.6389630897005892
-0.7349258361040665,-0.1410643334592969,-1.3443781675014121,-0.07147390416409528,-0.10620060586203767,0.3011046236360671,1.466745421335522,0.06369132515033123,0.5405591291613041,0.6265558862030529
-1.046011673888487,0.46753720143301664,1.0008729807339114,-0.2107962246000015,0.2363251203999362,-1.2190777146157161,-1.3182524055661502,-0.23433306957155872,0.48158174091962347,-1.5614249567067648
-1.046011673888487,-0.1410643334592969,-0.8753279378543474,0.06784841627181094,-0.03468424543371345,0.16436995958289186,-0.014189406414990474,0.4011599916750908,-0.726079675626788,-0.7548450217687553
1.442675028386877,0.4327599708677416,1.9389734400280405,0.3464930571436234,0.5336826190229684,0.19002186336914495,-0.7180930380220482,0.6312522842540733,0.1603144363871402,1.1038371354944183
-1.046011673888487,-0.6279455613731477,-0.4062777082072826,-0.7680855063436264,-0.7197356979576611,-1.3731568110676609,-0.9895599363671956,0.15189334138119318,-0.20314543395399362,1.1089384477784678
-0.7349258361040665,-1.1669926351349111,0.5318227510868466,-1.6040194289590637,-1.3295067710833728,-0.7138027150364938,-2.9286303453074747,-1.2271854578727566,-0.4973595817273084,-1.5097390940743742
-0.7349258361040665,0.36320550973719146,1.469923210380976,0.2768318969256703,0.39064989816632,-0.5240875060665496,-0.15385351806002537,0.132718983666278,-0.3961926865738161,-0.4047277728924996
1.442675028386877,1.7369061170655569,0.5318227510868466,0.4161542173615765,1.4408111907717123,-1.832347664651257,-1.4246634107135228,1.7970532918364137,0.8250085681237448,-1.524257825703677
